opening,month,share
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-04,1.4613217362840342e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-05,9.05628936655784e-07
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-06,2.2498773816826982e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-07,1.7607109328176093e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-08,1.3783141563890375e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-09,1.766698765493592e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-10,1.6057866334320633e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-11,1.4070586190001067e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2019-12,1.899420733658856e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-07,1.954927420061318e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-08,2.0278605507894575e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-09,2.0176526208076182e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-10,1.543107038019757e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-11,2.2190041151300785e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2020-12,1.5772440059334991e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-01,1.6803212774282442e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-02,1.9731552460905293e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-03,1.7547620277361914e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-04,1.8293850898658523e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-05,1.4776761136611578e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-06,1.2906904869127557e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-07,1.5724248637288757e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-08,1.4574126642658222e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-09,4.098444542600603e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-10,1.755793180281e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-11,1.3955639689348423e-06
"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",2021-12,1.5093289654665532e-06
Lion Defense: Bayonet Attack,2019-01,6.830792046782324e-06
Lion Defense: Bayonet Attack,2019-02,6.24360680678014e-06
Lion Defense: Bayonet Attack,2019-03,6.033920874696674e-06
Lion Defense: Bayonet Attack,2019-04,6.798322860103985e-06
Lion Defense: Bayonet Attack,2019-05,6.399777819034207e-06
Lion Defense: Bayonet Attack,2019-06,5.687190048142376e-06
Lion Defense: Bayonet Attack,2019-07,6.045107536007125e-06
Lion Defense: Bayonet Attack,2019-08,6.546992242847928e-06
Lion Defense: Bayonet Attack,2019-09,7.693688172310804e-06
Lion Defense: Bayonet Attack,2019-10,6.423146533728253e-06
Lion Defense: Bayonet Attack,2019-11,6.2535938622226965e-06
Lion Defense: Bayonet Attack,2019-12,5.8882042743424536e-06
Lion Defense: Bayonet Attack,2020-07,7.281396332692155e-06
Lion Defense: Bayonet Attack,2020-08,7.2946650368676315e-06
Lion Defense: Bayonet Attack,2020-09,7.4475118797457675e-06
Lion Defense: Bayonet Attack,2020-10,6.743949277271531e-06
Lion Defense: Bayonet Attack,2020-11,6.813647929987653e-06
Lion Defense: Bayonet Attack,2020-12,6.239391729354577e-06
Lion Defense: Bayonet Attack,2021-01,5.804746231115753e-06
Lion Defense: Bayonet Attack,2021-02,5.3623395511401445e-06
Lion Defense: Bayonet Attack,2021-03,5.052868971433129e-06
Lion Defense: Bayonet Attack,2021-04,5.337500026902722e-06
Lion Defense: Bayonet Attack,2021-05,5.530730596846048e-06
Lion Defense: Bayonet Attack,2021-06,5.393242391742587e-06
Lion Defense: Bayonet Attack,2021-07,5.856712898236537e-06
Lion Defense: Bayonet Attack,2021-08,5.89691585695248e-06
Lion Defense: Bayonet Attack,2021-09,5.623447163103153e-06
Lion Defense: Bayonet Attack,2021-10,4.531844559914473e-06
Lion Defense: Bayonet Attack,2021-11,5.149149816414763e-06
Lion Defense: Bayonet Attack,2021-12,4.746730224728146e-06
Lion Defense: Lion's Jaw,2019-01,0.00016925184738138426
Lion Defense: Lion's Jaw,2019-02,0.0001738497628643448
Lion Defense: Lion's Jaw,2019-03,0.00017236291145093124
Lion Defense: Lion's Jaw,2019-04,0.0001933392192831442
Lion Defense: Lion's Jaw,2019-05,0.000183661548353793
Lion Defense: Lion's Jaw,2019-06,0.00017217811629266204
Lion Defense: Lion's Jaw,2019-07,0.0001761297836461882
Lion Defense: Lion's Jaw,2019-08,0.00017918084033057488
Lion Defense: Lion's Jaw,2019-09,0.0001685772563977434
Lion Defense: Lion's Jaw,2019-10,0.00017477174519999296
Lion Defense: Lion's Jaw,2019-11,0.00017541330783534662
Lion Defense: Lion's Jaw,2019-12,0.00017560144682676125
Lion Defense: Lion's Jaw,2020-07,0.0001889479849911439
Lion Defense: Lion's Jaw,2020-08,0.0001919989635379407
Lion Defense: Lion's Jaw,2020-09,0.00020111249211520642
Lion Defense: Lion's Jaw,2020-10,0.00020048961071752992
Lion Defense: Lion's Jaw,2020-11,0.00019801348486190172
Lion Defense: Lion's Jaw,2020-12,0.00019532311432302936
Lion Defense: Lion's Jaw,2021-01,0.00019847431192480367
Lion Defense: Lion's Jaw,2021-02,0.00018939969003356035
Lion Defense: Lion's Jaw,2021-03,0.000186808159964783
Lion Defense: Lion's Jaw,2021-04,0.00018616683561576027
Lion Defense: Lion's Jaw,2021-05,0.00018631384827390543
Lion Defense: Lion's Jaw,2021-06,0.00019132181664040688
Lion Defense: Lion's Jaw,2021-07,0.00019261065142371677
Lion Defense: Lion's Jaw,2021-08,0.0002261680237607592
Lion Defense: Lion's Jaw,2021-09,0.0002278925791013498
Lion Defense: Lion's Jaw,2021-10,0.00023183588060169798
Lion Defense: Lion's Jaw,2021-11,0.0002189591744363287
Lion Defense: Lion's Jaw,2021-12,0.00021032171018783928
London System,2019-01,0.001208733951907935
London System,2019-02,0.0011710925167250617
London System,2019-03,0.0011521741435885447
London System,2019-04,0.0011525380998344513
London System,2019-05,0.0011432659696342619
London System,2019-06,0.0011839354755165843
London System,2019-07,0.0012324389626078994
London System,2019-08,0.0012344526163159317
London System,2019-09,0.0012236953513767228
London System,2019-10,0.001240755071954781
London System,2019-11,0.0011985012636949797
London System,2019-12,0.0012276431056820602
London System,2020-07,0.0015137371333193636
London System,2020-08,0.0015804919815014054
London System,2020-09,0.0015143669773644004
London System,2020-10,0.0014541783509398037
London System,2020-11,0.0013952314698014946
London System,2020-12,0.0013275291681705572
London System,2021-01,0.0013096249457441717
London System,2021-02,0.0013225711410677862
London System,2021-03,0.0012864942668647588
London System,2021-04,0.0012857133633352488
London System,2021-05,0.0012792242115964643
London System,2021-06,0.0012463230014251297
London System,2021-07,0.0012585551876689075
London System,2021-08,0.0012669624616462238
London System,2021-09,0.0012342513396373606
London System,2021-10,0.0012128734566162723
London System,2021-11,0.0012284331529310247
London System,2021-12,0.0012492868967496492
London System: Poisoned Pawn Variation,2019-01,9.803451548622779e-06
London System: Poisoned Pawn Variation,2019-02,1.0475384753597792e-05
London System: Poisoned Pawn Variation,2019-03,7.740484354408864e-06
London System: Poisoned Pawn Variation,2019-04,1.0928145158297994e-05
London System: Poisoned Pawn Variation,2019-05,1.074679671498197e-05
London System: Poisoned Pawn Variation,2019-06,8.74952315098827e-06
London System: Poisoned Pawn Variation,2019-07,9.566529401642344e-06
London System: Poisoned Pawn Variation,2019-08,9.590769338207052e-06
London System: Poisoned Pawn Variation,2019-09,8.83349382746796e-06
London System: Poisoned Pawn Variation,2019-10,8.754127130645764e-06
London System: Poisoned Pawn Variation,2019-11,8.650804842741397e-06
London System: Poisoned Pawn Variation,2019-12,8.594878819806323e-06
London System: Poisoned Pawn Variation,2020-07,1.1644567676017415e-05
London System: Poisoned Pawn Variation,2020-08,1.23361516839692e-05
London System: Poisoned Pawn Variation,2020-09,1.216525844898711e-05
London System: Poisoned Pawn Variation,2020-10,1.1230390110032676e-05
London System: Poisoned Pawn Variation,2020-11,1.091227906028674e-05
London System: Poisoned Pawn Variation,2020-12,9.973748861050069e-06
London System: Poisoned Pawn Variation,2021-01,1.0387440624101874e-05
London System: Poisoned Pawn Variation,2021-02,1.1908572249934608e-05
London System: Poisoned Pawn Variation,2021-03,1.0549713877594693e-05
London System: Poisoned Pawn Variation,2021-04,1.1837197640308455e-05
London System: Poisoned Pawn Variation,2021-05,1.279245321255231e-05
London System: Poisoned Pawn Variation,2021-06,1.1731454604260582e-05
London System: Poisoned Pawn Variation,2021-07,1.2989596700368973e-05
London System: Poisoned Pawn Variation,2021-08,1.237679677961129e-05
London System: Poisoned Pawn Variation,2021-09,1.3558226422905483e-05
London System: Poisoned Pawn Variation,2021-10,1.2100736783017703e-05
London System: Poisoned Pawn Variation,2021-11,1.1308880437920274e-05
London System: Poisoned Pawn Variation,2021-12,1.2118380389398123e-05
Marienbad System,2019-01,5.692326705651936e-06
Marienbad System,2019-02,5.272379081281008e-06
Marienbad System,2019-03,4.997793047728558e-06
Marienbad System,2019-04,4.892251030168289e-06
Marienbad System,2019-05,5.916775719484456e-06
Marienbad System,2019-06,6.12466620569179e-06
Marienbad System,2019-07,6.103797900434379e-06
Marienbad System,2019-08,6.144983947234459e-06
Marienbad System,2019-09,6.154950537848643e-06
Marienbad System,2019-10,6.682144377830199e-06
Marienbad System,2019-11,6.409933708778263e-06
Marienbad System,2019-12,5.128435980878911e-06
Marienbad System,2020-07,6.40309560773707e-06
Marienbad System,2020-08,5.63294597441516e-06
Marienbad System,2020-09,6.6760564659075605e-06
Marienbad System,2020-10,6.058123927040528e-06
Marienbad System,2020-11,5.743304768571968e-06
Marienbad System,2020-12,6.146612670182019e-06
Marienbad System,2021-01,5.542877980087975e-06
Marienbad System,2021-02,4.6427182260953635e-06
Marienbad System,2021-03,4.947160415545407e-06
Marienbad System,2021-04,4.4766129257893795e-06
Marienbad System,2021-05,5.889594795878044e-06
Marienbad System,2021-06,5.439338480560899e-06
Marienbad System,2021-07,5.788346599813542e-06
Marienbad System,2021-08,5.89691585695248e-06
Marienbad System,2021-09,6.219151311736961e-06
Marienbad System,2021-10,5.3148334105803245e-06
Marienbad System,2021-11,5.028842577713484e-06
Marienbad System,2021-12,5.556080539543544e-06
Mexican Defense,2019-01,0.0003314199104179572
Mexican Defense,2019-02,0.0003171058523754669
Mexican Defense,2019-03,0.00029608876373006504
Mexican Defense,2019-04,0.0003025571351384596
Mexican Defense,2019-05,0.00029275964758959314
Mexican Defense,2019-06,0.0003140453845265433
Mexican Defense,2019-07,0.0003170453486360242
Mexican Defense,2019-08,0.00030541144515320424
Mexican Defense,2019-09,0.00030028179985115277
Mexican Defense,2019-10,0.00028163425567645576
Mexican Defense,2019-11,0.0002731778252147614
Mexican Defense,2019-12,0.0002832986024252184
Mexican Defense,2020-07,0.00027300986405378057
Mexican Defense,2020-08,0.0002864071380691388
Mexican Defense,2020-09,0.00028935512291346905
Mexican Defense,2020-10,0.00027947383021913376
Mexican Defense,2020-11,0.0002843980097673774
Mexican Defense,2020-12,0.0002914654143905934
Mexican Defense,2021-01,0.00028100645570705845
Mexican Defense,2021-02,0.0002764042295905875
Mexican Defense,2021-03,0.00025627982289419413
Mexican Defense,2021-04,0.00025400473918349165
Mexican Defense,2021-05,0.00024698300756907925
Mexican Defense,2021-06,0.0002509701555713035
Mexican Defense,2021-07,0.0002452754899755636
Mexican Defense,2021-08,0.00024536102746247526
Mexican Defense,2021-09,0.0002690199935230279
Mexican Defense,2021-10,0.00025881340554736684
Mexican Defense,2021-11,0.0002511052686173106
Mexican Defense,2021-12,0.0002635200876373271
Mexican Defense: Horsefly Gambit,2019-01,5.059845960579499e-06
Mexican Defense: Horsefly Gambit,2019-02,3.884910901996532e-06
Mexican Defense: Horsefly Gambit,2019-03,3.717870437944415e-06
Mexican Defense: Horsefly Gambit,2019-04,4.383965208852102e-06
Mexican Defense: Horsefly Gambit,2019-05,4.1055178461728875e-06
Mexican Defense: Horsefly Gambit,2019-06,5.249713890592963e-06
Mexican Defense: Horsefly Gambit,2019-07,5.458203891734589e-06
Mexican Defense: Horsefly Gambit,2019-08,5.51325662555615e-06
Mexican Defense: Horsefly Gambit,2019-09,5.1861157309650605e-06
Mexican Defense: Horsefly Gambit,2019-10,4.092165936810742e-06
Mexican Defense: Horsefly Gambit,2019-11,4.064836010444753e-06
Mexican Defense: Horsefly Gambit,2019-12,4.511124242439783e-06
Mexican Defense: Horsefly Gambit,2020-07,4.07984852882362e-06
Mexican Defense: Horsefly Gambit,2020-08,4.731674618508734e-06
Mexican Defense: Horsefly Gambit,2020-09,4.302347500251539e-06
Mexican Defense: Horsefly Gambit,2020-10,4.2006802701648945e-06
Mexican Defense: Horsefly Gambit,2020-11,4.229160784130267e-06
Mexican Defense: Horsefly Gambit,2020-12,3.711162366902351e-06
Mexican Defense: Horsefly Gambit,2021-01,4.735450872752325e-06
Mexican Defense: Horsefly Gambit,2021-02,3.7373881720067677e-06
Mexican Defense: Horsefly Gambit,2021-03,3.953499990200817e-06
Mexican Defense: Horsefly Gambit,2021-04,3.2068044516471998e-06
Mexican Defense: Horsefly Gambit,2021-05,3.715299942919483e-06
Mexican Defense: Horsefly Gambit,2021-06,4.0103597271932056e-06
Mexican Defense: Horsefly Gambit,2021-07,3.874090243969694e-06
Mexican Defense: Horsefly Gambit,2021-08,3.3184165278667953e-06
Mexican Defense: Horsefly Gambit,2021-09,3.931647380983136e-06
Mexican Defense: Horsefly Gambit,2021-10,3.6302210349053108e-06
Mexican Defense: Horsefly Gambit,2021-11,3.922015981661712e-06
Mexican Defense: Horsefly Gambit,2021-12,4.2873692352383256e-06
Mieses Opening,2019-01,0.003267522025193226
Mieses Opening,2019-02,0.0032790729215119658
Mieses Opening,2019-03,0.003240885945364858
Mieses Opening,2019-04,0.0032844159058898637
Mieses Opening,2019-05,0.00327759187228217
Mieses Opening,2019-06,0.003307569737449309
Mieses Opening,2019-07,0.0033981721003379863
Mieses Opening,2019-08,0.0034374580762777432
Mieses Opening,2019-09,0.003366416002506661
Mieses Opening,2019-10,0.0032719715641087005
Mieses Opening,2019-11,0.003335093720005549
Mieses Opening,2019-12,0.003373038824349738
Mieses Opening,2020-07,0.003143013310392496
Mieses Opening,2020-08,0.003100007322829767
Mieses Opening,2020-09,0.003209076493394517
Mieses Opening,2020-10,0.003361630106269781
Mieses Opening,2020-11,0.003261648884002787
Mieses Opening,2020-12,0.0031136884205958657
Mieses Opening,2021-01,0.0030141035693297285
Mieses Opening,2021-02,0.0030978769499532617
Mieses Opening,2021-03,0.003101425604612242
Mieses Opening,2021-04,0.003115980862479742
Mieses Opening,2021-05,0.00327605016330432
Mieses Opening,2021-06,0.0033747638065219007
Mieses Opening,2021-07,0.0033600440461271975
Mieses Opening,2021-08,0.003505884639957973
Mieses Opening,2021-09,0.0035131056461530225
Mieses Opening,2021-10,0.003524019274433179
Mieses Opening,2021-11,0.003431090263417271
Mieses Opening,2021-12,0.0032877778477756426
Mieses Opening: Myers Spike Attack,2019-01,6.957288195796811e-07
Mieses Opening: Myers Spike Attack,2019-02,8.324809075706854e-07
Mieses Opening: Myers Spike Attack,2019-03,7.923330441520884e-07
Mieses Opening: Myers Spike Attack,2019-04,6.353572766452322e-07
Mieses Opening: Myers Spike Attack,2019-05,6.037526244371893e-07
Mieses Opening: Myers Spike Attack,2019-06,6.874625332919356e-07
Mieses Opening: Myers Spike Attack,2019-07,1.3498783818268338e-06
Mieses Opening: Myers Spike Attack,2019-08,1.0337356172917782e-06
Mieses Opening: Myers Spike Attack,2019-09,6.268931103364359e-07
Mieses Opening: Myers Spike Attack,2019-10,6.733943946650588e-07
Mieses Opening: Myers Spike Attack,2019-11,4.690195396667022e-07
Mieses Opening: Myers Spike Attack,2019-12,1.0446814035123708e-06
Mieses Opening: Myers Spike Attack,2020-07,8.216361620547568e-07
Mieses Opening: Myers Spike Attack,2020-08,7.322829766739707e-07
Mieses Opening: Myers Spike Attack,2020-09,1.1275117586866103e-06
Mieses Opening: Myers Spike Attack,2020-10,1.314498587942756e-06
Mieses Opening: Myers Spike Attack,2020-11,1.3314024690780471e-06
Mieses Opening: Myers Spike Attack,2020-12,1.3221015932089626e-06
Mieses Opening: Myers Spike Attack,2021-01,1.0692953583634281e-06
Mieses Opening: Myers Spike Attack,2021-02,9.749708274800264e-07
Mieses Opening: Myers Spike Attack,2021-03,8.0338502474669e-07
Mieses Opening: Myers Spike Attack,2021-04,7.963205685298415e-07
Mieses Opening: Myers Spike Attack,2021-05,7.177283980639909e-07
Mieses Opening: Myers Spike Attack,2021-06,8.988737319570978e-07
Mieses Opening: Myers Spike Attack,2021-07,4.785640889609622e-07
Mieses Opening: Myers Spike Attack,2021-08,6.053867990027261e-07
Mieses Opening: Myers Spike Attack,2021-09,9.292984718687413e-07
Mieses Opening: Myers Spike Attack,2021-10,1.1151659388271216e-06
Mieses Opening: Myers Spike Attack,2021-11,9.62457909610236e-07
Mieses Opening: Myers Spike Attack,2021-12,4.1561232382412336e-07
Mieses Opening: Reversed Rat,2019-01,0.0008878764699326876
Mieses Opening: Reversed Rat,2019-02,0.0008919339190530252
Mieses Opening: Reversed Rat,2019-03,0.0008758937059622818
Mieses Opening: Reversed Rat,2019-04,0.000869931183182652
Mieses Opening: Reversed Rat,2019-05,0.0008649963850311612
Mieses Opening: Reversed Rat,2019-06,0.0008462038818884371
Mieses Opening: Reversed Rat,2019-07,0.0008754841661613427
Mieses Opening: Reversed Rat,2019-08,0.000883212225462792
Mieses Opening: Reversed Rat,2019-09,0.0008616360850160522
Mieses Opening: Reversed Rat,2019-10,0.0008208159675278863
Mieses Opening: Reversed Rat,2019-11,0.0008727411367553625
Mieses Opening: Reversed Rat,2019-12,0.000894104824851565
Mieses Opening: Reversed Rat,2020-07,0.0008149780759139682
Mieses Opening: Reversed Rat,2020-08,0.0008204667459034401
Mieses Opening: Reversed Rat,2020-09,0.000862131096326267
Mieses Opening: Reversed Rat,2020-10,0.0008942591045887088
Mieses Opening: Reversed Rat,2020-11,0.0008869489977828756
Mieses Opening: Reversed Rat,2020-12,0.0008775043416540609
Mieses Opening: Reversed Rat,2021-01,0.0008989500610698584
Mieses Opening: Reversed Rat,2021-02,0.0009053532676797264
Mieses Opening: Reversed Rat,2021-03,0.0009128145218016602
Mieses Opening: Reversed Rat,2021-04,0.000932814218411362
Mieses Opening: Reversed Rat,2021-05,0.0009546209887426411
Mieses Opening: Reversed Rat,2021-06,0.0009726735701552164
Mieses Opening: Reversed Rat,2021-07,0.0009557380631873235
Mieses Opening: Reversed Rat,2021-08,0.0010292248235045237
Mieses Opening: Reversed Rat,2021-09,0.0010350717005001603
Mieses Opening: Reversed Rat,2021-10,0.0010136621114589849
Mieses Opening: Reversed Rat,2021-11,0.0009934249928519453
Mieses Opening: Reversed Rat,2021-12,0.0009433524777494286
Mikenas Defense,2019-01,0.001953416781156223
Mikenas Defense,2019-02,0.001931286332155026
Mikenas Defense,2019-03,0.001978028970377837
Mikenas Defense,2019-04,0.0019131242957064589
Mikenas Defense,2019-05,0.001835106101976837
Mikenas Defense,2019-06,0.001752654480330822
Mikenas Defense,2019-07,0.0016969145066851846
Mikenas Defense,2019-08,0.0016462814002936729
Mikenas Defense,2019-09,0.001579884618613334
Mikenas Defense,2019-10,0.0015888481744277961
Mikenas Defense,2019-11,0.001644955752175495
Mikenas Defense,2019-12,0.0017512184309151238
Mikenas Defense,2020-07,0.0016979819595897803
Mikenas Defense,2020-08,0.0017421575309671206
Mikenas Defense,2020-09,0.0017025130842547107
Mikenas Defense,2020-10,0.0017328806276399275
Mikenas Defense,2020-11,0.0018764681975462932
Mikenas Defense,2020-12,0.001959424145430062
Mikenas Defense,2021-01,0.002037509571830134
Mikenas Defense,2021-02,0.0020184913895683505
Mikenas Defense,2021-03,0.0019388640486702488
Mikenas Defense,2021-04,0.001890335896624677
Mikenas Defense,2021-05,0.0018373002604087506
Mikenas Defense,2021-06,0.0017534721706042062
Mikenas Defense,2021-07,0.0017303054355537113
Mikenas Defense,2021-08,0.001668827187517552
Mikenas Defense,2021-09,0.0016836267212007603
Mikenas Defense,2021-10,0.0017040684622673164
Mikenas Defense,2021-11,0.001666327440355942
Mikenas Defense,2021-12,0.0016598025010237188
Mikenas Defense: Cannstatter Variation,2019-01,4.5412117496201006e-05
Mikenas Defense: Cannstatter Variation,2019-02,4.28727667398903e-05
Mikenas Defense: Cannstatter Variation,2019-03,4.638195743074918e-05
Mikenas Defense: Cannstatter Variation,2019-04,4.1870044530920805e-05
Mikenas Defense: Cannstatter Variation,2019-05,3.978729795041078e-05
Mikenas Defense: Cannstatter Variation,2019-06,3.8685391646155285e-05
Mikenas Defense: Cannstatter Variation,2019-07,3.6857548860315287e-05
Mikenas Defense: Cannstatter Variation,2019-08,3.698476319643917e-05
Mikenas Defense: Cannstatter Variation,2019-09,3.801251859949116e-05
Mikenas Defense: Cannstatter Variation,2019-10,3.978206885405886e-05
Mikenas Defense: Cannstatter Variation,2019-11,3.710465691585466e-05
Mikenas Defense: Cannstatter Variation,2019-12,3.6516363604591505e-05
Mikenas Defense: Cannstatter Variation,2020-07,3.462204793210044e-05
Mikenas Defense: Cannstatter Variation,2020-08,3.416381733482794e-05
Mikenas Defense: Cannstatter Variation,2020-09,3.29945546226187e-05
Mikenas Defense: Cannstatter Variation,2020-10,3.36625942738384e-05
Mikenas Defense: Cannstatter Variation,2020-11,4.391017554880932e-05
Mikenas Defense: Cannstatter Variation,2020-12,4.7479683531556955e-05
Mikenas Defense: Cannstatter Variation,2021-01,4.3317373190845e-05
Mikenas Defense: Cannstatter Variation,2021-02,4.547542502460409e-05
Mikenas Defense: Cannstatter Variation,2021-03,4.293881540159283e-05
Mikenas Defense: Cannstatter Variation,2021-04,3.970841753885291e-05
Mikenas Defense: Cannstatter Variation,2021-05,4.025611926788326e-05
Mikenas Defense: Cannstatter Variation,2021-06,3.869766656297352e-05
Mikenas Defense: Cannstatter Variation,2021-07,3.7214055108250055e-05
Mikenas Defense: Cannstatter Variation,2021-08,3.4507047543155394e-05
Mikenas Defense: Cannstatter Variation,2021-09,3.5766077083973864e-05
Mikenas Defense: Cannstatter Variation,2021-10,3.238726609572385e-05
Mikenas Defense: Cannstatter Variation,2021-11,3.161674233069625e-05
Mikenas Defense: Cannstatter Variation,2021-12,3.3270860238762715e-05
Mikenas Defense: Lithuanian Variation,2019-01,0.00010638326132118397
Mikenas Defense: Lithuanian Variation,2019-02,0.00010357449958358611
Mikenas Defense: Lithuanian Variation,2019-03,0.00010915911400587618
Mikenas Defense: Lithuanian Variation,2019-04,0.00010502455782945689
Mikenas Defense: Lithuanian Variation,2019-05,0.00011018485395978705
Mikenas Defense: Lithuanian Variation,2019-06,0.00010786912113289826
Mikenas Defense: Lithuanian Variation,2019-07,0.00011961096270274292
Mikenas Defense: Lithuanian Variation,2019-08,0.0001096908349459609
Mikenas Defense: Lithuanian Variation,2019-09,9.038658845396248e-05
Mikenas Defense: Lithuanian Variation,2019-10,0.00010820929926579291
Mikenas Defense: Lithuanian Variation,2019-11,0.00011162665044067512
Mikenas Defense: Lithuanian Variation,2019-12,0.0001132529612444093
Mikenas Defense: Lithuanian Variation,2020-07,0.00010148623215448754
Mikenas Defense: Lithuanian Variation,2020-08,0.00011082821204661826
Mikenas Defense: Lithuanian Variation,2020-09,0.00010711361707522797
Mikenas Defense: Lithuanian Variation,2020-10,0.00010264519408457346
Mikenas Defense: Lithuanian Variation,2020-11,9.909811318863268e-05
Mikenas Defense: Lithuanian Variation,2020-12,0.00010437644156912862
Mikenas Defense: Lithuanian Variation,2021-01,9.91171330140141e-05
Mikenas Defense: Lithuanian Variation,2021-02,9.320256838886442e-05
Mikenas Defense: Lithuanian Variation,2021-03,9.057109068460053e-05
Mikenas Defense: Lithuanian Variation,2021-04,8.66482867270579e-05
Mikenas Defense: Lithuanian Variation,2021-05,9.144704177685908e-05
Mikenas Defense: Lithuanian Variation,2021-06,9.014090168421049e-05
Mikenas Defense: Lithuanian Variation,2021-07,9.555329642920544e-05
Mikenas Defense: Lithuanian Variation,2021-08,9.858836130425877e-05
Mikenas Defense: Lithuanian Variation,2021-09,9.36923484971254e-05
Mikenas Defense: Lithuanian Variation,2021-10,9.889386453258389e-05
Mikenas Defense: Lithuanian Variation,2021-11,9.812258388476357e-05
Mikenas Defense: Lithuanian Variation,2021-12,0.00010000944971178379
Mikenas Defense: Pozarek Gambit,2019-01,4.996597886072255e-06
Mikenas Defense: Pozarek Gambit,2019-02,5.827366352994798e-06
Mikenas Defense: Pozarek Gambit,2019-03,5.363485221952599e-06
Mikenas Defense: Pozarek Gambit,2019-04,4.765179574839242e-06
Mikenas Defense: Pozarek Gambit,2019-05,5.131897307716109e-06
Mikenas Defense: Pozarek Gambit,2019-06,3.7497956361378304e-06
Mikenas Defense: Pozarek Gambit,2019-07,5.106061705171067e-06
Mikenas Defense: Pozarek Gambit,2019-08,5.68554589510478e-06
Mikenas Defense: Pozarek Gambit,2019-09,4.5022323378707665e-06
Mikenas Defense: Pozarek Gambit,2019-10,6.060549551985529e-06
Mikenas Defense: Pozarek Gambit,2019-11,6.097254015667129e-06
Mikenas Defense: Pozarek Gambit,2019-12,4.891008389171555e-06
Mikenas Defense: Pozarek Gambit,2020-07,5.581459445682313e-06
Mikenas Defense: Pozarek Gambit,2020-08,5.576616514671008e-06
Mikenas Defense: Pozarek Gambit,2020-09,4.777089293382743e-06
Mikenas Defense: Pozarek Gambit,2020-10,5.229418295511399e-06
Mikenas Defense: Pozarek Gambit,2020-11,5.508351391675842e-06
Mikenas Defense: Pozarek Gambit,2020-12,5.404380196801549e-06
Mikenas Defense: Pozarek Gambit,2021-01,5.346476791817141e-06
Mikenas Defense: Pozarek Gambit,2021-02,5.1069900487049e-06
Mikenas Defense: Pozarek Gambit,2021-03,5.6236951732268306e-06
Mikenas Defense: Pozarek Gambit,2021-04,5.918598820154228e-06
Mikenas Defense: Pozarek Gambit,2021-05,6.0373624072441595e-06
Mikenas Defense: Pozarek Gambit,2021-06,5.669818924652463e-06
Mikenas Defense: Pozarek Gambit,2021-07,6.1529668580695135e-06
Mikenas Defense: Pozarek Gambit,2021-08,5.134576924874974e-06
Mikenas Defense: Pozarek Gambit,2021-09,4.78946135501582e-06
Mikenas Defense: Pozarek Gambit,2021-10,5.670737433610257e-06
Mikenas Defense: Pozarek Gambit,2021-11,5.87099324862244e-06
Mikenas Defense: Pozarek Gambit,2021-12,5.31546287838221e-06
Modern Defense,2019-01,0.014917690853278508
Modern Defense,2019-02,0.01512888365350896
Modern Defense,2019-03,0.015433550623560012
Modern Defense,2019-04,0.015680236373238343
Modern Defense,2019-05,0.015615518253705909
Modern Defense,2019-06,0.01644279136787045
Modern Defense,2019-07,0.016889737003781772
Modern Defense,2019-08,0.0169271910141268
Modern Defense,2019-09,0.016849006126512387
Modern Defense,2019-10,0.016686091504974312
Modern Defense,2019-11,0.01681752940726457
Modern Defense,2019-12,0.016521968795176534
